platform,stable_id,title,official_source_url,search_date,query_hits,source_terms,metadata_result,file_count,final_decision,canonical_record_id,canonical_record_ids,relationship_type,reason,decision_basis,review_date
mendeley,gxf5sy24kg,The influence of in channel obstacles on river sound,https://data.mendeley.com/datasets/gxf5sy24kg,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxgg933ny3,E Staining DermaRepo,https://data.mendeley.com/datasets/gxgg933ny3,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxgvzh7hmz,Using membrane acting agents and ultrasound to overcome biological barriers and improve treatment of a methicillin resistant Staphylococcus aureus diabetic wound infection. Papadopoulou et al.,https://data.mendeley.com/datasets/gxgvzh7hmz,2026-08-02,"[""diabetic_retinopathy""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxhv2dsb6d,Data for: Suspicious Ultrasound Characteristics Correlate with Multiple Factors that Predict Central Lymph Node Metastasis of Papillary Thyroid Carcinoma: Significant Role of HBME 1,https://data.mendeley.com/datasets/gxhv2dsb6d,2026-08-02,"[""thyroid_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxhykc5ym9,Projections of Spring Wheat Growth In Alaska: Opportunity and Adaptations in a Changing Climate,https://data.mendeley.com/datasets/gxhykc5ym9,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxjkn4zmbb,Questionnaire data on the architectural cultural genes of Cantonese Overseas Chinese Settlements,https://data.mendeley.com/datasets/gxjkn4zmbb,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxk2c45xb7,Synthetic Database of Space Objects Encounter Events Subject to Epistemic Uncertainty,https://data.mendeley.com/datasets/gxk2c45xb7,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxpvxwj8s4,Subroutines for the evaluation of cross sections of one photon radiative processes occuring in fast electron H atom collisions,https://data.mendeley.com/datasets/gxpvxwj8s4,2026-08-02,"[""external_eye"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxrwdk2nvt,To jump or not to jump: Comparing effects of phenotypic plasticity on the visual responses and escape behavior of locusts and grasshoppers,https://data.mendeley.com/datasets/gxrwdk2nvt,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxsdcjn4h7,Shortwave imaginary refractive index of alumina aerosols.,https://data.mendeley.com/datasets/gxsdcjn4h7,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography"", ""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxtkyxgn5c,Thyroid function and COVID 19 susceptibility and its severity: A Two sample Mendelian randomization study,https://data.mendeley.com/datasets/gxtkyxgn5c,2026-08-02,"[""thyroid_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gxw26z33xf,Understanding the Space Time Continuum A Comprehensive study on the Theory of Relativity As revealed in Vedic literature,https://data.mendeley.com/datasets/gxw26z33xf,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy27m8vy9v,"Experimental data for the manuscript ""Whistler echo trains triggered by energetic winter lightning"": part 2",https://data.mendeley.com/datasets/gy27m8vy9v,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy42pvdxkr,Melting of Tetrahydrofuran Hydrate in Pores of Quartz Microspheres Powders: an Investigation by Low Field NMR Relaxation,https://data.mendeley.com/datasets/gy42pvdxkr,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy5z7d9jdt,International Arbitration Law,https://data.mendeley.com/datasets/gy5z7d9jdt,2026-08-02,"[""anterior_segment""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy7gwk98bx,Data for: Measurement of methane solubility in pure water in equilibrium with hydrate by using high–pressure optical capillary cell,https://data.mendeley.com/datasets/gy7gwk98bx,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy83nnn3zj,Psychological states before and after Motocross race,https://data.mendeley.com/datasets/gy83nnn3zj,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy8pbz9m59,Ontological Interpretation of Process in the Quantum Spacetime Flow Cosmology,https://data.mendeley.com/datasets/gy8pbz9m59,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy8v292647,Laboratory tests in the adult gender expansive population,https://data.mendeley.com/datasets/gy8v292647,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gy9979k68n,Data for: Morpho densitometric traits for quinoa (Chenopodium quinoa Willd.) seed phenotyping by two X ray micro CT scanning approaches,https://data.mendeley.com/datasets/gy9979k68n,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyd29mpt6b,Lemniscates fitting to the contour of thermoplastic filaments pairs during viscous sintering,https://data.mendeley.com/datasets/gyd29mpt6b,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyfpgdyms8,Data for: A novel method for fabricating bioinspired layered nanocomposites using aligned graphene oxide/PVDF and their micromechanical modeling,https://data.mendeley.com/datasets/gyfpgdyms8,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyhk7sd38w,G quadruplexes associated with R loops promote CTCF binding. Wulfridge et al.,https://data.mendeley.com/datasets/gyhk7sd38w,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyj6w5g9kk,Domestic violence against children with disabilities,https://data.mendeley.com/datasets/gyj6w5g9kk,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gypdwfht4s,Cerebellar degeneration increases visual influence on dynamic estimates of verticality,https://data.mendeley.com/datasets/gypdwfht4s,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyr6c4nbsc,CSIDA,https://data.mendeley.com/datasets/gyr6c4nbsc,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyryhnp52h,IoTMonitor WQ: A Remote water quality monitoring IoT platform,https://data.mendeley.com/datasets/gyryhnp52h,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyw87k93yb,Kazakh Banknote Image Dataset,https://data.mendeley.com/datasets/gyw87k93yb,2026-08-02,"[""iris_recognition"", ""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gywf9n8d5t,the effect of HD tDCS on posture control,https://data.mendeley.com/datasets/gywf9n8d5t,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyxy6kt6sn,Dynamic nature of the Mind of Jesus,https://data.mendeley.com/datasets/gyxy6kt6sn,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gyynrd26mr,Cognitector2024,https://data.mendeley.com/datasets/gyynrd26mr,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz2pw4dwzc,Local Fake Knee Radiograph Dataset and Detector Artifacts for Cross Source Deepfake Detection (v1),https://data.mendeley.com/datasets/gz2pw4dwzc,2026-08-02,"[""external_eye"", ""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz39ggf35n,HoloSelecta Dataset (10'035 annotated images of packaged products with GTIN & nutrients),https://data.mendeley.com/datasets/gz39ggf35n,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz4gdn3jvz,AWARE Highly Supercooled Cloud Case Study Model Initialization Files for SCMs,https://data.mendeley.com/datasets/gz4gdn3jvz,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz5xtcyxzj,The histone chaperone FACT coordinates H2A.X dependent signaling and repair of DNA damage. Piquet et al.,https://data.mendeley.com/datasets/gz5xtcyxzj,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz7v268252,CORHOH: Text Corpus Of Holocaust Oral Histories,https://data.mendeley.com/datasets/gz7v268252,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz7w2cchwp,Dataset about a Digital Ethnographic project on Platform Capitalism and Female Digital nomads,https://data.mendeley.com/datasets/gz7w2cchwp,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz87mn8nnw,"Locality records from Jiangsu, China for Protobothrops mucrosquamatus, Hylarana latouchii, Odorrana tianmuii, Polypedates braueri, and Zhangixalus dennysi",https://data.mendeley.com/datasets/gz87mn8nnw,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,gz8r3spkns,Handwritten Hindko Digits Dataset (HHDD),https://data.mendeley.com/datasets/gz8r3spkns,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
