record_id,canonical_name,primary_category,catalog_version,catalog_search_cutoff,relationship_review_date,official_source_url,source_check_status,review_outcome,outgoing_relationship_count,outgoing_relationship_types,outgoing_target_record_ids,incoming_relationship_count,incoming_source_record_ids,evidence_urls,external_or_unresolved_sources,rejected_candidate_notes,review_scope,reviewer
mendeley_identification_human_retinal_stem_like_cells,Identification of Human Retinal Stem-Like Cells for Retina Regeneration,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/s9wbscpsrs,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_imaging_retinal_choroidal_vasculature_using_spatio,Imaging the retinal and choroidal vasculature using Spatio-Temporal Optical Coherence Tomography (STOC-T),octa,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/j39vyvp8ny,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_improved_retinal_displacement_quantification_between_retinal,Improved Retinal Displacement Quantification Between Retinal Vessels and Corresponding Retinal Vessel Printings Across the 3D Spherical Surface of the Eye: Dataset of Measurements on Fundus Autofluorescence Imaging,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jxwkym2phr,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_influence_angle_alpha_angle_kappa_optical,"The influence of angle alpha, angle kappa and optical aberra-tions on the visual outcomes after implantation of a high-addition trifocal IOL_2021",tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/w5ws4pzzxr,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_interocular_retinal_nerve_fiber_layer_thickness,Interocular retinal nerve fiber layer thickness differences,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/ss2nynfc8s,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_iscev_standard_full_field_erg_reference,"ISCEV standard full-field ERG reference limits from 407 healthy subjects, derived from transference and validation of reference data between electrode types and centres",electrophysiology,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/kcptb9jrf5,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_keratoconus_ukraine_children,Keratoconus Ukraine children ОХМАТДИТ ,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/ydmxn3264h,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_long_term_results_using_gelatin_microfistulae,Long-term results using gelatin microfistulae (XEN) implantation in glaucoma surgery.,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/7xjcbsmzzc,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_long_term_safety_efficacy_limited_vitrectomy,Data for: Long-Term Safety and Efficacy of Limited Vitrectomy for Vision Degrading Vitreopathy from Vitreous Floaters,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/dnss5ttn73,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_micro_go_study_transcriptional_profiling_orbital,MICRO-GO study: transcriptional profiling of orbital tissues in Graves’ orbitopathy & microbiome composition,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/mrvmsrn9r6,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_microvascular_changes_poag_after_npds,Microvascular changes in POAG after NPDS,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/vc99wcmvk2,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_multi_class_retinal_fundus_image_deep,A Multi-Class Retinal Fundus Image Dataset for Deep Learning-Based Ocular Disease Diagnosis,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/z227d626vm,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_myopia_metal_mixture_exposure,Dataset: Myopia and Metal Mixture Exposure,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jgh7dxdwyy,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_nagyz_liberty_677my_vs_alcon_acrysof,NagyZ_Liberty 677MY vs. Alcon AcrySof,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zygxgyf4ns,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_netarsudil_on_kdb_treated_eyes,Netarsudil on KDB-treated Eyes,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/r6gw6fnvdm,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_neurophysiologic_ophthalmic_markers_chemotherapy_related_cognitive,Data for: Neurophysiologic and ophthalmic markers of chemotherapy-related cognitive impairment in patients diagnosed with hematologic cancer,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/npt7rp69gm,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_nuclear_cataract_database_biomedical_machine_learning,Nuclear Cataract Database for Biomedical and Machine Learning Applications,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/6wv33nbcvv,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_ocular_biometry, OCULAR BIOMETRY DATA,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/4twnn4546j,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_ocular_sebaceous_neoplasms,Ocular sebaceous neoplasms,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/xg9jcjn388,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_ocular_surface_disorders_affect_quality_life,Ocular Surface Disorders Affect Quality of Life in Patients with Autoimmune Blistering Skin Diseases: A Cross-Sectional Study,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/73r8vrxksx,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_on_comparison_ocular_surface_disease_index,"Dataset on comparison of the ocular surface disease index questionnaire, the tear film break-up time and Schirmer tests for the evaluation of tear film in computer users and contact lenses without dry eye symptoms",tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/m7fzwvsm77,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_ophthalmic_anthropometry_malawians,Ophthalmic Anthropometry of Malawians,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/bctfh4m93c,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_ophthalmic_stroke_biomarkers_south_asia,Ophthalmic Stroke Biomarkers in south Asia,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/whpsmdc2gk,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_optical_coherence_tomography_oct_images_proliferative,"Optical Coherence Tomography (OCT) Images of Proliferative Vitreoretinopathy, Uveitis, and Normal Eyes",oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/hbr5pwk5w5,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_orbscan_iiz_anterior_maps,"Multimodal Orbscan IIz Dataset: 3,000 Axial Power Anterior Maps with OCR-Extracted Clinical Parameters from 3,000 Unique Patients",corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/78wt2nc387,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mendeley_performance_corneal_vs_scleral_rigid_gas,Data for: Performance of corneal vs. scleral rigid gas permeable contact lenses for ectatic corneal disorders,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/gmrbh4fvt2,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
