record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
mendeley_on_comparison_ocular_surface_disease_index,"Dataset on comparison of the ocular surface disease index questionnaire, the tear film break-up time and Schirmer tests for the evaluation of tear film in computer users and contact lenses without dry eye symptoms",tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/m7fzwvsm77,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_ophthalmic_anthropometry_malawians,Ophthalmic Anthropometry of Malawians,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/bctfh4m93c,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_ophthalmic_stroke_biomarkers_south_asia,Ophthalmic Stroke Biomarkers in south Asia,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/whpsmdc2gk,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_optical_coherence_tomography_oct_images_proliferative,"Optical Coherence Tomography (OCT) Images of Proliferative Vitreoretinopathy, Uveitis, and Normal Eyes",oct,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/hbr5pwk5w5,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_orbscan_iiz_anterior_maps,"Multimodal Orbscan IIz Dataset: 3,000 Axial Power Anterior Maps with OCR-Extracted Clinical Parameters from 3,000 Unique Patients",corneal_topography,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/78wt2nc387,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_performance_corneal_vs_scleral_rigid_gas,Data for: Performance of corneal vs. scleral rigid gas permeable contact lenses for ectatic corneal disorders,corneal_topography,corneal_topography,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/gmrbh4fvt2,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_peripapillary_retinal_nerve_fiber_layer_thinning,Data for: Peripapillary Retinal Nerve Fiber Layer Thinning in Genetic Generalized Epilepsy,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/wyys4gvk4n,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_plasma_energy_metabolomics_patients_ocular_disease,plasma energy metabolomics in patients with ocular disease,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/tybzw7zsng,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_post_intravitreal_injection_ciprofloxacin_conjunctival_flora,Data for: Post-Intravitreal Injection Ciprofloxacin and Conjunctival Flora Resistance,oct,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/53nxz6xr5j,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_postural_stargardt_s_syndrome_patients,Data for: Postural data from Stargardt's syndrome patients,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/5rz9j8t6p4,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_proteomic_analysis_human_autoimmune_retinopathy_air,Proteomic analysis of human autoimmune retinopathy (AIR) vitreous,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/t7yrm5x3ws,primary_quantity_resolved,5,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/t7yrm5x3ws,1,0,"[{""count"": 5, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/t7yrm5x3ws"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_quantified_processed_microarray_22_individuals_without,Quantified processed microarray data for 22 individuals with and without proliferative retinopathy,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/72b47vpgtz,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_radial_peripapillary_capillary_density_as_predictive,Radial peripapillary capillary density as a predictive factor for glaucoma in eyes with ocular hypertension,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/h9tntd4gkf,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_raw_manuscript_light_responsive_microrna_molecules,RAW DATA to manuscript: Light-Responsive MicroRNA Molecules in Human Retinal Organoids are Differentially Regulated by Distinct Wavelengths of Light,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/8ksg9fssd9,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_red_lesion_localization_messidor_retinal_images,Red lesion localization for MESSIDOR retinal images dataset using patch-based convolutional neural networks.,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/3r5m3nfdkv,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_refractive_error_visual_impairment_among_school,"Refractive error and Visual Impairment data among school children in Blantyre, Southern Malawi",tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/crgbf93fnw,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_retina_identification_database_ridb,Retina Identification Database (RIDB),multimodal,fundus|tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/tjw3zwntv6,primary_quantity_resolved,100,images,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/tjw3zwntv6,1,0,"[{""count"": 100, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/tjw3zwntv6"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_retinal_blood_vessel_segmentation_rop,Retinal blood vessel segmentation(ROP),tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/prcy36j53v,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_rop_retinopathy_prematurity_infants_serum_metabolomic,ROP (retinopathy of prematurity) infants' serum metabolomic data,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/7r7xt6pf6x,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_sars_cov_2_infection_ocular_cells,"SARS-CoV-2 infection of ocular cells from human adult donor eyes and hESC-derived ocular lineages, Eriksen et al",omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/jgw2mcgb67,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_selective_laser_trabeculoplasty_patients_angle_recession,Data for: Selective Laser Trabeculoplasty in patients with angle recession glaucoma: a case series.,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/rvw8k4k8g7,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_serum_proteomic_profiles_keratoconus_post_laser,"Serum proteomic profiles in keratoconus, post-laser vision correction ectasia, and pellucid marginal degeneration",omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/yzsktrxh6y,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_set_relationship_between_plasma_amino_acid,data set of Relationship between plasma amino acid and carnitine levels and primary angle closure glaucoma based on mass spectrometry metabolomics,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/fn9986thfh,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_spatio_temporal_optical_coherence_tomography_provides,Spatio-Temporal Optical Coherence Tomography provides full thickness imaging of the chorioretinal complex,oct,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/9pzm3mbp7w,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_sub_cone_visual_resolution_by_active,"Data from: Sub-cone visual resolution by active, adaptive sampling in the human foveola",tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zp6d5w8kdv,primary_quantity_resolved,16,participants,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/zp6d5w8kdv,1,0,"[{""count"": 16, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/zp6d5w8kdv"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_superficial_conjunctival_cells_dupilumab_treated_atopic,Superficial Conjunctival Cells from Dupilumab-treated Atopic Dermatitis Patients with Ocular Adverse Events Display a Transcriptomic Psoriasis Signature,omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/222mnygnjz,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_test_results_article_motion_perception_glaucoma,"Test results - Article ""Motion perception and glaucoma""",omics,omics,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zhz8kjsykf,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_towards_ocular_biomarkers_sarcopenia_result_korean,Towards ocular biomarkers for sarcopenia: a result from a Korean nationwide cross-sectional study,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/h547645876,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
mendeley_trabecular_microbypass_stent_implantation_pseudophakic_eyes,Data for: Trabecular microbypass stent implantation in pseudophakic eyes with open-angle glaucoma: long-term results,tabular,tabular,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/zsxt8wk4sh,primary_quantity_resolved,51,eyes,Source-stated quantity,exact,official_source_description,https://data.mendeley.com/datasets/zsxt8wk4sh,1,0,"[{""count"": 51, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/zsxt8wk4sh"", ""exactness"": ""exact"", ""notes"": ""Preserved from the source-confirmation record."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source-stated quantity"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
