record_id,canonical_name,verification_date,verification_level,official_source_checked,preferred_route_checked,preferred_route_type,resolved_destination,dataset_specific_page_confirmed_by_curator,current_route_visible,authentication_state,access_friction,availability_status,route_check_result,automated_probe_status,automated_probe_http_status,failure_or_limitation,curator,author_source_checked,source_terms_evidence_url,dataset_files_transferred_for_this_row,environment
acrima,ACRIMA: Glaucoma Optic Disc Fundus Database,2026-07-21,route_confirmed,https://figshare.com/s/c2d31f850af14c5b5232,https://figshare.com/s/c2d31f850af14c5b5232,official_repository,https://figshare.com/s/c2d31f850af14c5b5232,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://figshare.com/s/c2d31f850af14c5b5232,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_deep_learning_prediction_uncorrected_refractive_error,Deep Learning for the Prediction of Uncorrected Refractive Error using OCT,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/89z7h5gnpw,https://data.mendeley.com/datasets/89z7h5gnpw,official_repository,https://data.mendeley.com/datasets/89z7h5gnpw/2,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/89z7h5gnpw,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_demographic_profile_clinical_characteristics_patients_presenting,Demographic profile and clinical characteristics of patients presenting with acute ocular burns,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/hwnm88jyzg,https://data.mendeley.com/datasets/hwnm88jyzg,official_repository,https://data.mendeley.com/datasets/hwnm88jyzg/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/hwnm88jyzg,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_development_deep_learning_based_system_optic,Dataset for - Development of a Deep Learning-based system for Optic Nerve characterization in Transorbital Ultrasound Images on a multicenter dataset,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/kw8gvp8m8x,https://data.mendeley.com/datasets/kw8gvp8m8x,official_repository,https://data.mendeley.com/datasets/kw8gvp8m8x/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/kw8gvp8m8x,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_development_deep_learning_model_epiretinal_membrane,Development of a deep learning model for epiretinal membrane detection in fundus photography,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/jrgntpv8b8,https://data.mendeley.com/datasets/jrgntpv8b8,official_repository,https://data.mendeley.com/datasets/jrgntpv8b8,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/jrgntpv8b8,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_dex_combined_ppv_pdr,DEX combined PPV in PDR,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/zcmpcczdhs,https://data.mendeley.com/datasets/zcmpcczdhs,official_repository,https://data.mendeley.com/datasets/zcmpcczdhs/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/zcmpcczdhs,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_digital_holograms_rbcs_glaucoma_patients_healthy,Digital holograms of RBCs from the glaucoma patients and healthy controls,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/tryd7r3wct,https://data.mendeley.com/datasets/tryd7r3wct,official_repository,https://data.mendeley.com/datasets/tryd7r3wct/3,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/tryd7r3wct,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_dme_classification_fundus_imaging_vision_transformers,DME Classification in Fundus Imaging with Vision Transformers and ETDRS-Guided Annotation,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/sdcfn87pvs,https://data.mendeley.com/datasets/sdcfn87pvs,official_repository,https://data.mendeley.com/datasets/sdcfn87pvs/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/sdcfn87pvs,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_dry_eye_symptoms_children_can_we,Dry eye symptoms in children: can we reliably measure them?,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/h79366vw73,https://data.mendeley.com/datasets/h79366vw73,official_repository,https://data.mendeley.com/datasets/h79366vw73/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/h79366vw73,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_early_detection_glaucomatous_visual_field_progression,Data for: Early Detection of Glaucomatous Visual Field Progression Using Pointwise Linear Regression with Binomial Test in the Central 10 Degrees,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/w34s5mhvpm,https://data.mendeley.com/datasets/w34s5mhvpm,official_repository,https://data.mendeley.com/datasets/w34s5mhvpm/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/w34s5mhvpm,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_effect_adlay_seed_extract_on_level,Effect of Adlay Seed Extract on the Level of Neuroprotection Gene Expression in Human Nasal Orbital Mesenchymal Stem Cells ,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/x7rcj9yz65,https://data.mendeley.com/datasets/x7rcj9yz65,official_repository,https://data.mendeley.com/datasets/x7rcj9yz65/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/x7rcj9yz65,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_effect_central_hole_location_phakic_intraocular,Data for: Effect of Central Hole Location of Phakic Intraocular Lens on Visual Function under Progressive Headlight Glare Sources.,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/jjknx3wbkf,https://data.mendeley.com/datasets/jjknx3wbkf,official_repository,https://data.mendeley.com/datasets/jjknx3wbkf/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/jjknx3wbkf,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_effect_one_hour_smartphone_gaming_on,"The effect of one hour smartphone gaming on blinking, ocular symptoms and tear film function in school-aged children ",2026-08-02,route_confirmed,https://data.mendeley.com/datasets/zn64p6r992,https://data.mendeley.com/datasets/zn64p6r992,official_repository,https://data.mendeley.com/datasets/zn64p6r992/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/zn64p6r992,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_efficacy_combined_orthokeratology_0_01_atropine,Dataset for: Efficacy of combined orthokeratology and 0.01% atropine solution for slowing axial elongation in children with myopia: a 2-year randomised trial,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/y58rh8bfkv,https://data.mendeley.com/datasets/y58rh8bfkv,official_repository,https://data.mendeley.com/datasets/y58rh8bfkv/7,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/y58rh8bfkv,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_electrooculography_eog_blink_analysis_ocular_fatigue,Electrooculography (EOG) Dataset for Blink Analysis and Ocular Fatigue Detection,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/w7hm97cts5,https://data.mendeley.com/datasets/w7hm97cts5,official_repository,https://data.mendeley.com/datasets/w7hm97cts5/2,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/w7hm97cts5,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_et_pd_vis_eye_tracking_visualization,ET_PD_VIS: Eye Tracking Visualization Dataset on Trail Making Test for Parkinson’s Disease Analysis ,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/83htprx9y6,https://data.mendeley.com/datasets/83htprx9y6,official_repository,https://data.mendeley.com/datasets/83htprx9y6/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/83htprx9y6,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_evaluation_dry_eye_severity_ocular_surface,Evaluation of dry eye severity and ocular surface inflammation in patients with pemphigus and pemphigoid,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/zzgw9t9jsy,https://data.mendeley.com/datasets/zzgw9t9jsy,official_repository,https://data.mendeley.com/datasets/zzgw9t9jsy/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/zzgw9t9jsy,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_evaluation_refractive_visual_outcomes_as_well,"Evaluation of refractive and visual outcomes, as well as astigmatism-correcting efficiency and rotational stability of a double-loop haptic toric intraocular lens - a one-year follow-up",2026-08-02,route_confirmed,https://data.mendeley.com/datasets/r2v99nw7vg,https://data.mendeley.com/datasets/r2v99nw7vg,official_repository,https://data.mendeley.com/datasets/r2v99nw7vg/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/r2v99nw7vg,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_exome_sequencing_clec3b,Exome sequencing data for CLEC3B,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/xcw5x5z49r,https://data.mendeley.com/datasets/xcw5x5z49r,official_repository,https://data.mendeley.com/datasets/xcw5x5z49r/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/xcw5x5z49r,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_fferg_reference_healthy_controls_university_eye,ffERG Reference Data from Healthy Controls (University Eye Hospital Tuebingen),2026-08-02,route_confirmed,https://data.mendeley.com/datasets/37wxt2ybvj,https://data.mendeley.com/datasets/37wxt2ybvj,official_repository,https://data.mendeley.com/datasets/37wxt2ybvj/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/37wxt2ybvj,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mendeley_foveal_cone_photoreceptor_outer_segment_length,Foveal cone photoreceptor outer segment length and cone density,2026-08-02,route_confirmed,https://data.mendeley.com/datasets/89rykrg8j2,https://data.mendeley.com/datasets/89rykrg8j2,official_repository,https://data.mendeley.com/datasets/89rykrg8j2/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_or_file_listing_checked,platform_or_browser_route,403,Official Mendeley record and available metadata or file-listing evidence reviewed; no files are distributed by EyeDataHub.,EyeDataHub author team,true,https://data.mendeley.com/datasets/89rykrg8j2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
